Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-05-12 19:00:00,Costa Rica,Costa Rica,CR,85.35,157.31,78.98,78.98,grupoice.com,false,
2023-05-12 20:00:00,Costa Rica,Costa Rica,CR,87.77,160.9,78.38,78.38,grupoice.com,false,
2023-05-12 21:00:00,Costa Rica,Costa Rica,CR,89.28,162.95,78.06,78.06,grupoice.com,false,
2023-05-12 22:00:00,Costa Rica,Costa Rica,CR,92.13,167.73,77.31,77.31,grupoice.com,false,
2023-05-12 23:00:00,Costa Rica,Costa Rica,CR,94.16,170.9,76.81,76.81,grupoice.com,false,
2023-05-13 00:00:00,Costa Rica,Costa Rica,CR,82.2,151.93,79.8,79.8,grupoice.com,false,
2023-05-13 01:00:00,Costa Rica,Costa Rica,CR,78.81,146.17,80.61,80.61,grupoice.com,false,
2023-05-13 02:00:00,Costa Rica,Costa Rica,CR,78.94,146.88,80.6,80.6,grupoice.com,false,
2023-05-13 03:00:00,Costa Rica,Costa Rica,CR,83.53,154.88,79.43,79.43,grupoice.com,false,
2023-05-13 04:00:00,Costa Rica,Costa Rica,CR,81.6,152.19,79.91,79.91,grupoice.com,false,
2023-05-13 05:00:00,Costa Rica,Costa Rica,CR,67.61,131.02,83.35,83.35,grupoice.com,false,
2023-05-13 06:00:00,Costa Rica,Costa Rica,CR,74.43,141.68,81.68,81.68,grupoice.com,false,
2023-05-13 07:00:00,Costa Rica,Costa Rica,CR,83.14,154.84,79.6,79.6,grupoice.com,false,
2023-05-13 08:00:00,Costa Rica,Costa Rica,CR,84.9,157.82,79.18,79.18,grupoice.com,false,
2023-05-13 09:00:00,Costa Rica,Costa Rica,CR,85.38,158.5,79.06,79.06,grupoice.com,false,
2023-05-13 10:00:00,Costa Rica,Costa Rica,CR,82.5,153.49,79.76,79.76,grupoice.com,false,
2023-05-13 11:00:00,Costa Rica,Costa Rica,CR,72.25,137.29,82.29,82.29,grupoice.com,false,
2023-05-13 12:00:00,Costa Rica,Costa Rica,CR,69.43,132.72,82.99,82.99,grupoice.com,false,
2023-05-13 13:00:00,Costa Rica,Costa Rica,CR,70.56,134.08,82.72,82.72,grupoice.com,false,
2023-05-13 14:00:00,Costa Rica,Costa Rica,CR,65.89,126.71,83.85,83.85,grupoice.com,false,
2023-05-13 15:00:00,Costa Rica,Costa Rica,CR,62.48,121.33,84.68,84.68,grupoice.com,false,
2023-05-13 16:00:00,Costa Rica,Costa Rica,CR,47.5,97.92,88.37,88.37,grupoice.com,false,
2023-05-13 17:00:00,Costa Rica,Costa Rica,CR,48.15,98.5,88.18,88.18,grupoice.com,false,
2023-05-13 18:00:00,Costa Rica,Costa Rica,CR,58.12,114.44,85.71,85.71,grupoice.com,false,
2023-05-13 19:00:00,Costa Rica,Costa Rica,CR,58.14,114.2,85.71,85.71,grupoice.com,false,
2023-05-13 20:00:00,Costa Rica,Costa Rica,CR,59.8,116.51,85.31,85.31,grupoice.com,false,
2023-05-13 21:00:00,Costa Rica,Costa Rica,CR,62.76,121.39,84.6,84.6,grupoice.com,false,
2023-05-13 22:00:00,Costa Rica,Costa Rica,CR,64.57,124.27,84.14,84.14,grupoice.com,false,
2023-05-13 23:00:00,Costa Rica,Costa Rica,CR,64.67,124.39,84.12,84.12,grupoice.com,false,
2023-05-14 00:00:00,Costa Rica,Costa Rica,CR,62.68,121.1,84.61,84.61,grupoice.com,false,
2023-05-14 01:00:00,Costa Rica,Costa Rica,CR,64.79,124.13,84.09,84.09,grupoice.com,false,
2023-05-14 02:00:00,Costa Rica,Costa Rica,CR,66.0,125.9,83.79,83.79,grupoice.com,false,
2023-05-14 03:00:00,Costa Rica,Costa Rica,CR,69.84,131.76,82.85,82.85,grupoice.com,false,
2023-05-14 04:00:00,Costa Rica,Costa Rica,CR,48.02,98.2,88.22,88.22,grupoice.com,false,
2023-05-14 05:00:00,Costa Rica,Costa Rica,CR,12.74,43.97,96.91,96.91,grupoice.com,false,
2023-05-14 06:00:00,Costa Rica,Costa Rica,CR,5.98,33.52,98.56,98.56,grupoice.com,false,
2023-05-14 07:00:00,Costa Rica,Costa Rica,CR,5.46,32.47,98.68,98.68,grupoice.com,false,
2023-05-14 08:00:00,Costa Rica,Costa Rica,CR,8.19,36.93,98.03,98.03,grupoice.com,false,
2023-05-14 09:00:00,Costa Rica,Costa Rica,CR,7.06,35.27,98.31,98.31,grupoice.com,false,
2023-05-14 10:00:00,Costa Rica,Costa Rica,CR,5.96,33.41,98.57,98.57,grupoice.com,false,
2023-05-14 11:00:00,Costa Rica,Costa Rica,CR,7.11,35.07,98.3,98.3,grupoice.com,false,
2023-05-14 12:00:00,Costa Rica,Costa Rica,CR,5.77,32.98,98.62,98.62,grupoice.com,false,
2023-05-14 13:00:00,Costa Rica,Costa Rica,CR,11.11,41.85,97.34,97.34,grupoice.com,false,
2023-05-14 14:00:00,Costa Rica,Costa Rica,CR,20.68,56.73,95.0,95.0,grupoice.com,false,
2023-05-14 15:00:00,Costa Rica,Costa Rica,CR,45.17,94.66,88.95,88.95,grupoice.com,false,
2023-05-14 16:00:00,Costa Rica,Costa Rica,CR,31.19,72.97,92.39,92.39,grupoice.com,false,
2023-05-14 17:00:00,Costa Rica,Costa Rica,CR,29.59,70.47,92.78,92.78,grupoice.com,false,
2023-05-14 18:00:00,Costa Rica,Costa Rica,CR,27.45,67.26,93.3,93.3,grupoice.com,false,
2023-05-14 19:00:00,Costa Rica,Costa Rica,CR,29.79,71.13,92.73,92.73,grupoice.com,false,
2023-05-14 20:00:00,Costa Rica,Costa Rica,CR,54.2,108.67,86.7,86.7,grupoice.com,false,
2023-05-14 21:00:00,Costa Rica,Costa Rica,CR,63.72,123.98,84.38,84.38,grupoice.com,false,
2023-05-14 22:00:00,Costa Rica,Costa Rica,CR,65.08,126.25,84.06,84.06,grupoice.com,false,
2023-05-14 23:00:00,Costa Rica,Costa Rica,CR,57.98,115.08,85.81,85.81,grupoice.com,false,
2023-05-15 00:00:00,Costa Rica,Costa Rica,CR,57.52,113.84,85.91,85.91,grupoice.com,false,
2023-05-15 01:00:00,Costa Rica,Costa Rica,CR,58.72,115.1,85.59,85.59,grupoice.com,false,
2023-05-15 02:00:00,Costa Rica,Costa Rica,CR,61.33,118.89,84.96,84.96,grupoice.com,false,
2023-05-15 03:00:00,Costa Rica,Costa Rica,CR,65.05,124.57,84.04,84.04,grupoice.com,false,
2023-05-15 04:00:00,Costa Rica,Costa Rica,CR,64.82,124.1,84.08,84.08,grupoice.com,false,
2023-05-15 05:00:00,Costa Rica,Costa Rica,CR,59.76,116.09,85.31,85.31,grupoice.com,false,
2023-05-15 06:00:00,Costa Rica,Costa Rica,CR,48.96,100.25,88.0,88.0,grupoice.com,false,
2023-05-15 07:00:00,Costa Rica,Costa Rica,CR,50.88,103.85,87.55,87.55,grupoice.com,false,
2023-05-15 08:00:00,Costa Rica,Costa Rica,CR,51.55,104.64,87.38,87.38,grupoice.com,false,
2023-05-15 09:00:00,Costa Rica,Costa Rica,CR,52.0,104.97,87.28,87.28,grupoice.com,false,
2023-05-15 10:00:00,Costa Rica,Costa Rica,CR,49.99,101.81,87.77,87.77,grupoice.com,false,
2023-05-15 11:00:00,Costa Rica,Costa Rica,CR,51.7,104.57,87.35,87.35,grupoice.com,false,
2023-05-15 12:00:00,Costa Rica,Costa Rica,CR,67.13,128.67,83.56,83.56,grupoice.com,false,
2023-05-15 13:00:00,Costa Rica,Costa Rica,CR,62.62,122.01,84.69,84.69,grupoice.com,false,
2023-05-15 14:00:00,Costa Rica,Costa Rica,CR,76.07,142.69,81.34,81.34,grupoice.com,false,
2023-05-15 15:00:00,Costa Rica,Costa Rica,CR,83.33,153.91,79.55,79.55,grupoice.com,false,
2023-05-15 16:00:00,Costa Rica,Costa Rica,CR,64.77,125.07,84.1,84.1,grupoice.com,false,
2023-05-15 17:00:00,Costa Rica,Costa Rica,CR,67.88,130.25,83.33,83.33,grupoice.com,false,
2023-05-15 18:00:00,Costa Rica,Costa Rica,CR,83.48,154.44,79.5,79.5,grupoice.com,false,
2023-05-15 19:00:00,Costa Rica,Costa Rica,CR,86.44,159.13,78.76,78.76,grupoice.com,false,
2023-05-15 20:00:00,Costa Rica,Costa Rica,CR,90.66,165.69,77.73,77.73,grupoice.com,false,
2023-05-15 21:00:00,Costa Rica,Costa Rica,CR,94.37,171.42,76.81,76.81,grupoice.com,false,
2023-05-15 22:00:00,Costa Rica,Costa Rica,CR,96.69,174.94,76.24,76.24,grupoice.com,false,
2023-05-15 23:00:00,Costa Rica,Costa Rica,CR,93.22,169.73,77.11,77.11,grupoice.com,false,
2023-05-16 00:00:00,Costa Rica,Costa Rica,CR,85.5,157.71,79.01,79.01,grupoice.com,false,
2023-05-16 01:00:00,Costa Rica,Costa Rica,CR,88.74,162.77,78.2,78.2,grupoice.com,false,
2023-05-16 02:00:00,Costa Rica,Costa Rica,CR,94.71,172.28,76.73,76.73,grupoice.com,false,
2023-05-16 03:00:00,Costa Rica,Costa Rica,CR,104.11,187.27,74.42,74.42,grupoice.com,false,
2023-05-16 04:00:00,Costa Rica,Costa Rica,CR,100.0,181.15,75.43,75.43,grupoice.com,false,
2023-05-16 05:00:00,Costa Rica,Costa Rica,CR,106.03,190.95,73.95,73.95,grupoice.com,false,
2023-05-16 06:00:00,Costa Rica,Costa Rica,CR,101.08,183.88,75.18,75.18,grupoice.com,false,
2023-05-16 07:00:00,Costa Rica,Costa Rica,CR,97.48,178.64,76.08,76.08,grupoice.com,false,
2023-05-16 08:00:00,Costa Rica,Costa Rica,CR,92.59,171.0,77.3,77.3,grupoice.com,false,
2023-05-16 09:00:00,Costa Rica,Costa Rica,CR,84.86,158.96,79.2,79.2,grupoice.com,false,
2023-05-16 10:00:00,Costa Rica,Costa Rica,CR,74.72,143.12,81.69,81.69,grupoice.com,false,
2023-05-16 11:00:00,Costa Rica,Costa Rica,CR,62.09,122.82,84.77,84.77,grupoice.com,false,
2023-05-16 12:00:00,Costa Rica,Costa Rica,CR,58.71,117.41,85.6,85.6,grupoice.com,false,
2023-05-16 13:00:00,Costa Rica,Costa Rica,CR,43.93,93.86,89.23,89.23,grupoice.com,false,
2023-05-16 14:00:00,Costa Rica,Costa Rica,CR,45.8,96.09,88.75,88.75,grupoice.com,false,
2023-05-16 15:00:00,Costa Rica,Costa Rica,CR,22.09,58.83,94.58,94.58,grupoice.com,false,
2023-05-16 16:00:00,Costa Rica,Costa Rica,CR,5.24,32.64,98.73,98.73,grupoice.com,false,
2023-05-16 17:00:00,Costa Rica,Costa Rica,CR,3.58,29.94,99.13,99.13,grupoice.com,false,
2023-05-16 18:00:00,Costa Rica,Costa Rica,CR,4.88,32.16,98.81,98.81,grupoice.com,false,
2023-05-16 19:00:00,Costa Rica,Costa Rica,CR,6.41,35.24,98.44,98.44,grupoice.com,false,
2023-05-16 20:00:00,Costa Rica,Costa Rica,CR,11.36,43.11,97.22,97.22,grupoice.com,false,
2023-05-16 21:00:00,Costa Rica,Costa Rica,CR,24.86,64.25,93.89,93.89,grupoice.com,false,
2023-05-16 22:00:00,Costa Rica,Costa Rica,CR,34.11,78.58,91.61,91.61,grupoice.com,false,
2023-05-16 23:00:00,Costa Rica,Costa Rica,CR,33.55,77.51,91.75,91.75,grupoice.com,false,
2023-05-17 00:00:00,Costa Rica,Costa Rica,CR,26.08,65.45,93.58,93.58,grupoice.com,false,
2023-05-17 01:00:00,Costa Rica,Costa Rica,CR,29.15,69.98,92.84,92.84,grupoice.com,false,
2023-05-17 02:00:00,Costa Rica,Costa Rica,CR,30.31,71.75,92.54,92.54,grupoice.com,false,
2023-05-17 03:00:00,Costa Rica,Costa Rica,CR,32.75,75.33,91.93,91.93,grupoice.com,false,
2023-05-17 04:00:00,Costa Rica,Costa Rica,CR,42.46,90.89,89.56,89.56,grupoice.com,false,
2023-05-17 05:00:00,Costa Rica,Costa Rica,CR,47.37,98.74,88.37,88.37,grupoice.com,false,
2023-05-17 06:00:00,Costa Rica,Costa Rica,CR,42.95,92.41,89.48,89.48,grupoice.com,false,
2023-05-17 07:00:00,Costa Rica,Costa Rica,CR,38.74,85.65,90.53,90.53,grupoice.com,false,
2023-05-17 08:00:00,Costa Rica,Costa Rica,CR,38.79,85.86,90.52,90.52,grupoice.com,false,
2023-05-17 09:00:00,Costa Rica,Costa Rica,CR,39.1,86.48,90.45,90.45,grupoice.com,false,
2023-05-17 10:00:00,Costa Rica,Costa Rica,CR,37.57,84.37,90.83,90.83,grupoice.com,false,
2023-05-17 11:00:00,Costa Rica,Costa Rica,CR,33.52,77.62,91.82,91.82,grupoice.com,false,
2023-05-17 12:00:00,Costa Rica,Costa Rica,CR,29.17,70.21,92.87,92.87,grupoice.com,false,
2023-05-17 13:00:00,Costa Rica,Costa Rica,CR,22.04,59.46,94.63,94.63,grupoice.com,false,
2023-05-17 14:00:00,Costa Rica,Costa Rica,CR,22.27,59.83,94.56,94.56,grupoice.com,false,
2023-05-17 15:00:00,Costa Rica,Costa Rica,CR,27.91,68.61,93.16,93.16,grupoice.com,false,
2023-05-17 16:00:00,Costa Rica,Costa Rica,CR,29.2,70.75,92.85,92.85,grupoice.com,false,
2023-05-17 17:00:00,Costa Rica,Costa Rica,CR,28.65,69.62,92.97,92.97,grupoice.com,false,
2023-05-17 18:00:00,Costa Rica,Costa Rica,CR,40.24,87.51,90.11,90.11,grupoice.com,false,
2023-05-17 19:00:00,Costa Rica,Costa Rica,CR,40.95,88.75,89.93,89.93,grupoice.com,false,
2023-05-17 20:00:00,Costa Rica,Costa Rica,CR,47.85,99.45,88.23,88.23,grupoice.com,false,
2023-05-17 21:00:00,Costa Rica,Costa Rica,CR,57.45,114.34,85.87,85.87,grupoice.com,false,
2023-05-17 22:00:00,Costa Rica,Costa Rica,CR,66.93,129.14,83.53,83.53,grupoice.com,false,
2023-05-17 23:00:00,Costa Rica,Costa Rica,CR,71.8,136.52,82.33,82.33,grupoice.com,false,
2023-05-18 00:00:00,Costa Rica,Costa Rica,CR,65.24,125.75,83.95,83.95,grupoice.com,false,
2023-05-18 01:00:00,Costa Rica,Costa Rica,CR,70.58,133.58,82.63,82.63,grupoice.com,false,
2023-05-18 02:00:00,Costa Rica,Costa Rica,CR,74.77,140.26,81.59,81.59,grupoice.com,false,
2023-05-18 03:00:00,Costa Rica,Costa Rica,CR,84.39,155.51,79.22,79.22,grupoice.com,false,
2023-05-18 04:00:00,Costa Rica,Costa Rica,CR,94.34,171.24,76.79,76.79,grupoice.com,false,
2023-05-18 05:00:00,Costa Rica,Costa Rica,CR,103.49,185.38,74.55,74.55,grupoice.com,false,
2023-05-18 06:00:00,Costa Rica,Costa Rica,CR,109.47,195.38,73.1,73.1,grupoice.com,false,
2023-05-18 07:00:00,Costa Rica,Costa Rica,CR,100.01,180.99,75.44,75.44,grupoice.com,false,
2023-05-18 08:00:00,Costa Rica,Costa Rica,CR,100.6,182.18,75.31,75.31,grupoice.com,false,
2023-05-18 09:00:00,Costa Rica,Costa Rica,CR,98.99,179.38,75.7,75.7,grupoice.com,false,
2023-05-18 10:00:00,Costa Rica,Costa Rica,CR,91.89,168.15,77.46,77.46,grupoice.com,false,
2023-05-18 11:00:00,Costa Rica,Costa Rica,CR,87.01,160.21,78.65,78.65,grupoice.com,false,
2023-05-18 12:00:00,Costa Rica,Costa Rica,CR,66.39,128.2,83.72,83.72,grupoice.com,false,
2023-05-18 13:00:00,Costa Rica,Costa Rica,CR,67.73,130.01,83.38,83.38,grupoice.com,false,
2023-05-18 14:00:00,Costa Rica,Costa Rica,CR,71.31,135.48,82.49,82.49,grupoice.com,false,
2023-05-18 15:00:00,Costa Rica,Costa Rica,CR,71.38,135.22,82.46,82.46,grupoice.com,false,
2023-05-18 16:00:00,Costa Rica,Costa Rica,CR,67.78,129.61,83.34,83.34,grupoice.com,false,
2023-05-18 17:00:00,Costa Rica,Costa Rica,CR,69.76,132.91,82.85,82.85,grupoice.com,false,
2023-05-18 18:00:00,Costa Rica,Costa Rica,CR,61.51,119.64,84.86,84.86,grupoice.com,false,
2023-05-18 19:00:00,Costa Rica,Costa Rica,CR,65.88,127.1,83.8,83.8,grupoice.com,false,
2023-05-18 20:00:00,Costa Rica,Costa Rica,CR,67.97,130.6,83.3,83.3,grupoice.com,false,
2023-05-18 21:00:00,Costa Rica,Costa Rica,CR,69.99,133.32,82.79,82.79,grupoice.com,false,
2023-05-18 22:00:00,Costa Rica,Costa Rica,CR,77.35,144.33,80.97,80.97,grupoice.com,false,
2023-05-18 23:00:00,Costa Rica,Costa Rica,CR,80.27,148.88,80.26,80.26,grupoice.com,false,
2023-05-19 00:00:00,Costa Rica,Costa Rica,CR,67.95,129.19,83.27,83.27,grupoice.com,false,
2023-05-19 01:00:00,Costa Rica,Costa Rica,CR,69.71,131.76,82.83,82.83,grupoice.com,false,
2023-05-19 02:00:00,Costa Rica,Costa Rica,CR,76.33,142.0,81.2,81.2,grupoice.com,false,
2023-05-19 03:00:00,Costa Rica,Costa Rica,CR,83.11,152.25,79.53,79.53,grupoice.com,false,
2023-05-19 04:00:00,Costa Rica,Costa Rica,CR,96.6,174.04,76.23,76.23,grupoice.com,false,
2023-05-19 05:00:00,Costa Rica,Costa Rica,CR,106.92,190.49,73.73,73.73,grupoice.com,false,
2023-05-19 06:00:00,Costa Rica,Costa Rica,CR,110.34,196.05,72.89,72.89,grupoice.com,false,
2023-05-19 07:00:00,Costa Rica,Costa Rica,CR,95.93,173.33,76.45,76.45,grupoice.com,false,
2023-05-19 08:00:00,Costa Rica,Costa Rica,CR,92.36,167.65,77.33,77.33,grupoice.com,false,
2023-05-19 09:00:00,Costa Rica,Costa Rica,CR,79.92,148.11,80.39,80.39,grupoice.com,false,
2023-05-19 10:00:00,Costa Rica,Costa Rica,CR,80.7,149.39,80.21,80.21,grupoice.com,false,
2023-05-19 11:00:00,Costa Rica,Costa Rica,CR,98.0,175.71,75.93,75.93,grupoice.com,false,
2023-05-19 12:00:00,Costa Rica,Costa Rica,CR,84.11,154.61,79.37,79.37,grupoice.com,false,
2023-05-19 13:00:00,Costa Rica,Costa Rica,CR,82.82,152.46,79.67,79.67,grupoice.com,false,
2023-05-19 14:00:00,Costa Rica,Costa Rica,CR,81.89,150.8,79.87,79.87,grupoice.com,false,
2023-05-19 15:00:00,Costa Rica,Costa Rica,CR,77.24,143.65,81.01,81.01,grupoice.com,false,
2023-05-19 16:00:00,Costa Rica,Costa Rica,CR,59.73,116.75,85.33,85.33,grupoice.com,false,
2023-05-19 17:00:00,Costa Rica,Costa Rica,CR,70.27,132.97,82.72,82.72,grupoice.com,false,
2023-05-19 18:00:00,Costa Rica,Costa Rica,CR,71.72,135.24,82.36,82.36,grupoice.com,false,
2023-05-19 19:00:00,Costa Rica,Costa Rica,CR,73.56,138.15,81.91,81.91,grupoice.com,false,
2023-05-19 20:00:00,Costa Rica,Costa Rica,CR,76.94,143.28,81.07,81.07,grupoice.com,false,
2023-05-19 21:00:00,Costa Rica,Costa Rica,CR,79.93,148.06,80.34,80.34,grupoice.com,false,
2023-05-19 22:00:00,Costa Rica,Costa Rica,CR,78.25,144.71,80.74,80.74,grupoice.com,false,
2023-05-19 23:00:00,Costa Rica,Costa Rica,CR,75.91,141.31,81.32,81.32,grupoice.com,false,
2023-05-20 00:00:00,Costa Rica,Costa Rica,CR,68.11,128.53,83.27,83.27,grupoice.com,false,
2023-05-20 01:00:00,Costa Rica,Costa Rica,CR,61.69,118.54,84.85,84.85,grupoice.com,false,
2023-05-20 02:00:00,Costa Rica,Costa Rica,CR,73.77,137.24,81.84,81.84,grupoice.com,false,
2023-05-20 03:00:00,Costa Rica,Costa Rica,CR,77.69,143.31,80.87,80.87,grupoice.com,false,
2023-05-20 04:00:00,Costa Rica,Costa Rica,CR,92.03,165.65,77.35,77.35,grupoice.com,false,
2023-05-20 05:00:00,Costa Rica,Costa Rica,CR,92.16,165.69,77.33,77.33,grupoice.com,false,
2023-05-20 06:00:00,Costa Rica,Costa Rica,CR,97.6,174.22,76.0,76.0,grupoice.com,false,
2023-05-20 07:00:00,Costa Rica,Costa Rica,CR,90.26,162.93,77.83,77.83,grupoice.com,false,
2023-05-20 08:00:00,Costa Rica,Costa Rica,CR,85.78,156.16,78.93,78.93,grupoice.com,false,
2023-05-20 09:00:00,Costa Rica,Costa Rica,CR,72.36,135.5,82.25,82.25,grupoice.com,false,
2023-05-20 10:00:00,Costa Rica,Costa Rica,CR,62.96,120.62,84.56,84.56,grupoice.com,false,
2023-05-20 11:00:00,Costa Rica,Costa Rica,CR,61.17,117.79,84.99,84.99,grupoice.com,false,
2023-05-20 12:00:00,Costa Rica,Costa Rica,CR,73.34,136.86,82.01,82.01,grupoice.com,false,
2023-05-20 13:00:00,Costa Rica,Costa Rica,CR,70.37,132.34,82.75,82.75,grupoice.com,false,
2023-05-20 14:00:00,Costa Rica,Costa Rica,CR,76.88,142.43,81.14,81.14,grupoice.com,false,
2023-05-20 15:00:00,Costa Rica,Costa Rica,CR,82.53,151.08,79.72,79.72,grupoice.com,false,
2023-05-20 16:00:00,Costa Rica,Costa Rica,CR,69.4,130.86,82.94,82.94,grupoice.com,false,
2023-05-20 17:00:00,Costa Rica,Costa Rica,CR,69.84,131.61,82.83,82.83,grupoice.com,false,
2023-05-20 18:00:00,Costa Rica,Costa Rica,CR,73.26,136.88,81.98,81.98,grupoice.com,false,
2023-05-20 19:00:00,Costa Rica,Costa Rica,CR,77.96,144.16,80.83,80.83,grupoice.com,false,
2023-05-20 20:00:00,Costa Rica,Costa Rica,CR,84.97,155.08,79.11,79.11,grupoice.com,false,
2023-05-20 21:00:00,Costa Rica,Costa Rica,CR,86.5,157.42,78.74,78.74,grupoice.com,false,
2023-05-20 22:00:00,Costa Rica,Costa Rica,CR,86.8,158.09,78.67,78.67,grupoice.com,false,
2023-05-20 23:00:00,Costa Rica,Costa Rica,CR,78.45,145.28,80.74,80.74,grupoice.com,false,
2023-05-21 00:00:00,Costa Rica,Costa Rica,CR,74.95,139.59,81.56,81.56,grupoice.com,false,
2023-05-21 01:00:00,Costa Rica,Costa Rica,CR,76.3,141.81,81.21,81.21,grupoice.com,false,
2023-05-21 02:00:00,Costa Rica,Costa Rica,CR,82.56,151.77,79.67,79.67,grupoice.com,false,
2023-05-21 03:00:00,Costa Rica,Costa Rica,CR,86.51,157.65,78.7,78.7,grupoice.com,false,
2023-05-21 04:00:00,Costa Rica,Costa Rica,CR,95.57,172.25,76.48,76.48,grupoice.com,false,
2023-05-21 05:00:00,Costa Rica,Costa Rica,CR,104.68,186.94,74.27,74.27,grupoice.com,false,
2023-05-21 06:00:00,Costa Rica,Costa Rica,CR,94.95,171.52,76.67,76.67,grupoice.com,false,
2023-05-21 07:00:00,Costa Rica,Costa Rica,CR,83.51,154.02,79.5,79.5,grupoice.com,false,
2023-05-21 08:00:00,Costa Rica,Costa Rica,CR,86.99,159.47,78.65,78.65,grupoice.com,false,
2023-05-21 09:00:00,Costa Rica,Costa Rica,CR,84.02,154.3,79.37,79.37,grupoice.com,false,
2023-05-21 10:00:00,Costa Rica,Costa Rica,CR,75.91,141.5,81.36,81.36,grupoice.com,false,
2023-05-21 11:00:00,Costa Rica,Costa Rica,CR,78.48,145.3,80.74,80.74,grupoice.com,false,
2023-05-21 12:00:00,Costa Rica,Costa Rica,CR,88.13,160.66,78.38,78.38,grupoice.com,false,
2023-05-21 13:00:00,Costa Rica,Costa Rica,CR,87.47,159.34,78.54,78.54,grupoice.com,false,
2023-05-21 14:00:00,Costa Rica,Costa Rica,CR,76.14,142.12,81.36,81.36,grupoice.com,false,
2023-05-21 15:00:00,Costa Rica,Costa Rica,CR,81.27,149.76,80.1,80.1,grupoice.com,false,
2023-05-21 16:00:00,Costa Rica,Costa Rica,CR,66.0,126.14,83.82,83.82,grupoice.com,false,
2023-05-21 17:00:00,Costa Rica,Costa Rica,CR,58.92,115.23,85.54,85.54,grupoice.com,false,
2023-05-21 18:00:00,Costa Rica,Costa Rica,CR,64.52,123.84,84.16,84.16,grupoice.com,false,
2023-05-21 19:00:00,Costa Rica,Costa Rica,CR,78.97,146.47,80.6,80.6,grupoice.com,false,
2023-05-21 20:00:00,Costa Rica,Costa Rica,CR,86.59,158.83,78.73,78.73,grupoice.com,false,
2023-05-21 21:00:00,Costa Rica,Costa Rica,CR,87.71,160.43,78.45,78.45,grupoice.com,false,
2023-05-21 22:00:00,Costa Rica,Costa Rica,CR,91.8,166.38,77.46,77.46,grupoice.com,false,
2023-05-21 23:00:00,Costa Rica,Costa Rica,CR,74.9,140.25,81.63,81.63,grupoice.com,false,
2023-05-22 00:00:00,Costa Rica,Costa Rica,CR,79.17,146.22,80.52,80.52,grupoice.com,false,
2023-05-22 01:00:00,Costa Rica,Costa Rica,CR,81.85,150.3,79.84,79.84,grupoice.com,false,
2023-05-22 02:00:00,Costa Rica,Costa Rica,CR,84.96,155.57,79.08,79.08,grupoice.com,false,
2023-05-22 03:00:00,Costa Rica,Costa Rica,CR,91.98,166.79,77.35,77.35,grupoice.com,false,
2023-05-22 04:00:00,Costa Rica,Costa Rica,CR,105.17,188.51,74.14,74.14,grupoice.com,false,
2023-05-22 05:00:00,Costa Rica,Costa Rica,CR,94.39,171.9,76.84,76.84,grupoice.com,false,
2023-05-22 06:00:00,Costa Rica,Costa Rica,CR,118.37,209.39,70.92,70.92,grupoice.com,false,
2023-05-22 07:00:00,Costa Rica,Costa Rica,CR,132.52,230.94,67.44,67.44,grupoice.com,false,
2023-05-22 08:00:00,Costa Rica,Costa Rica,CR,136.49,237.39,66.48,66.48,grupoice.com,false,
2023-05-22 09:00:00,Costa Rica,Costa Rica,CR,131.59,229.79,67.68,67.68,grupoice.com,false,
2023-05-22 10:00:00,Costa Rica,Costa Rica,CR,115.21,203.56,71.7,71.7,grupoice.com,false,
2023-05-22 11:00:00,Costa Rica,Costa Rica,CR,113.45,200.4,72.14,72.14,grupoice.com,false,
2023-05-22 12:00:00,Costa Rica,Costa Rica,CR,105.24,187.48,74.16,74.16,grupoice.com,false,
2023-05-22 13:00:00,Costa Rica,Costa Rica,CR,97.28,175.09,76.1,76.1,grupoice.com,false,
2023-05-22 14:00:00,Costa Rica,Costa Rica,CR,88.74,161.82,78.17,78.17,grupoice.com,false,
2023-05-22 15:00:00,Costa Rica,Costa Rica,CR,85.32,156.52,79.01,79.01,grupoice.com,false,
2023-05-22 16:00:00,Costa Rica,Costa Rica,CR,81.96,151.21,79.83,79.83,grupoice.com,false,
2023-05-22 17:00:00,Costa Rica,Costa Rica,CR,77.57,144.45,80.9,80.9,grupoice.com,false,
2023-05-22 18:00:00,Costa Rica,Costa Rica,CR,78.3,145.89,80.73,80.73,grupoice.com,false,
2023-05-22 19:00:00,Costa Rica,Costa Rica,CR,76.54,143.18,81.16,81.16,grupoice.com,false,
2023-05-22 20:00:00,Costa Rica,Costa Rica,CR,77.39,144.69,80.95,80.95,grupoice.com,false,
2023-05-22 21:00:00,Costa Rica,Costa Rica,CR,78.69,146.86,80.62,80.62,grupoice.com,false,
2023-05-22 22:00:00,Costa Rica,Costa Rica,CR,80.2,149.37,80.25,80.25,grupoice.com,false,
2023-05-22 23:00:00,Costa Rica,Costa Rica,CR,83.79,155.22,79.37,79.37,grupoice.com,false,
2023-05-23 00:00:00,Costa Rica,Costa Rica,CR,77.53,145.1,80.91,80.91,grupoice.com,false,
2023-05-23 01:00:00,Costa Rica,Costa Rica,CR,77.62,145.09,80.89,80.89,grupoice.com,false,
2023-05-23 02:00:00,Costa Rica,Costa Rica,CR,81.18,150.57,80.01,80.01,grupoice.com,false,
